x,y,class
2.751258838602517,2.6453153380588383,0
3.7078816739108404,1.7378313171163415,0
2.8761409207436963,4.077311029212242,0
3.5345174871792837,3.6048487644146068,0
3.303365571893917,2.537197009280358,0
3.0043342698262334,3.7801978095959488,0
2.2060627413610607,2.977135942005665,0
4.090700244799103,2.2207292882710528,0
2.736445555307132,4.026774071219627,0
1.338476245507959,2.853171216128248,0
2.847738190127817,3.1345383123355117,0
2.629618017400046,4.0438429203590225,0
3.428492313688757,2.148417232079993,0
2.870297430595191,4.123410370177266,0
2.989327938404871,4.352169508124688,0
2.4403409966538137,3.068252965474204,0
2.498641294681912,4.556842559457639,0
5.256916300465988,4.8987739970859705,0
4.359666645725186,1.4904790760953686,0
3.0696540958311145,3.1557586072532477,0
2.247736977548981,1.8895768031721374,0
2.6514250696894117,2.0286826484903804,0
3.947449792747615,3.319143048507418,0
3.1347840977287187,1.676040213781271,0
1.6590142676460449,4.148242489670359,0
3.4535007266177513,3.0773128433442785,0
1.3330731436072925,2.5011204052310845,0
3.0271268223070904,1.7845515397771679,0
3.2879068086660164,3.073253397937583,0
3.117170629132944,0.7894345940242959,0
3.760948116117055,3.5989257845916356,0
2.9622412797769604,2.4762779452761565,0
3.653151696904981,4.000259187935747,0
3.446789870010139,2.217368549529572,0
2.5845060625074394,3.5594458186744817,0
3.4796124372337736,3.7423386161690493,0
3.4477855064807335,2.4738027589193887,0
3.01663016694591,3.4709056238435956,0
3.582478101313713,3.7591475469621396,0
3.2756843006461582,3.606795349215679,0
3.3563223049178235,2.5584221522669677,0
3.3122658876225457,2.796555688776734,0
4.181704029575101,3.261479641066577,0
3.0546262490438507,3.7077545146976187,0
0.6412617058056935,2.858153367930885,0
2.7721161948833397,2.9185230135655376,0
3.997631969600264,2.465494908775174,0
1.563366496705339,1.241443917033089,0
3.5063296815500364,2.0604751228723015,0
4.109446390940079,2.638039777707761,0
3.6154911567276224,2.5277460772760896,0
1.9723470852294291,3.1005689578707307,0
4.0140130654356945,2.0741201219953638,0
4.596590325044749,3.928104903205515,0
2.8312221002553652,3.1935370920654997,0
2.008713468418337,1.291104975350783,0
2.1219395545982858,1.7562818846918256,0
2.4914168065345024,1.9187586996654398,0
1.0602957833462026,2.9729136506908542,0
3.54985462263402,3.7399014741853,0
2.6717162372987002,3.4694461848356895,0
3.207980449516901,3.1374715059109297,0
3.8420006619340032,3.036774230264778,0
1.1306079990645999,2.1125383835181992,0
2.8074006098667774,2.8803898697496986,0
2.3032909295030075,2.269313350564624,0
2.4954072659003668,2.723200880658111,0
2.2495229210084884,2.5109314102978444,0
2.711517418486211,4.153912702404055,0
3.468734426481251,1.2605152820459833,0
3.084548151105091,3.8153847554364138,0
4.113804320285997,2.3666096521879805,0
4.793671810728831,3.1419575042544583,0
2.247099265415726,4.791233524141896,0
3.958049528349739,3.583375760063389,0
1.8262539201712424,1.899427946596743,0
2.844832611578292,3.5596669714596585,0
2.0194018894983405,2.6696851679221263,0
2.786559037030613,2.8157109299798835,0
3.0620292783970977,3.1099218405937292,0
2.454837167967967,2.337892634859838,0
3.9667202374780715,3.3790088471097532,0
2.404882117688155,2.6975367231918645,0
2.9904866985105225,2.7836077896727445,0
3.567788167635064,3.1219552585993875,0
2.7762261646517423,2.9873466449002057,0
3.807150369749829,3.5784457976447057,0
3.0911478169099866,1.4123063673387966,0
1.7973505524107514,2.1020118628424447,0
4.252137616219813,3.305701210926954,0
3.3327513597835923,2.389360279026077,0
1.8372239705942983,0.7303231613583154,0
5.039477284602688,1.6647174376984724,0
1.4224143734867176,0.9836371216806086,0
3.7160662790711676,2.8832954072613393,0
3.839356251527885,2.1994128415613377,0
2.1098362170043736,3.7572560787370217,0
2.667004493677882,3.388108845370242,0
2.2589664865676364,2.6320277947715014,0
4.185538782818964,2.668102821292858,0
2.3432471000838713,0.6975760546289567,0
3.5730432615532415,3.27480247707248,0
2.462537474930247,4.500253194781876,0
3.6230079147719145,3.076737986949782,0
2.681320933194945,4.3409791392816715,0
1.6145668060465637,2.8040198729873813,0
2.8912646985406587,3.67615435583909,0
2.5057132749906477,4.199524613156226,0
2.865875591655885,3.54874831167328,0
3.0604230415917746,3.399172162576918,0
5.9665337428109275,2.541260567319721,0
1.867448778573673,3.0044936664227584,0
0.13019647482439822,2.6055508767454927,0
3.25741930524913,3.0571640176035473,0
0.8670586176210362,3.9881678302703945,0
3.2858046587527254,4.054743392114794,0
4.197527945137557,1.373525836682977,0
3.1115261660676103,2.026840097752951,0
2.580617889304789,1.6295838274243712,0
0.7291722588064276,3.4717244204842963,0
3.2375753618017886,4.538698660010245,0
2.603377594980693,1.6618493872033808,0
2.7618135364132677,3.0955296601984514,0
4.400171670907003,2.8194944312840082,0
4.133398712359165,1.6400412728705063,0
2.446645329581381,4.791408644785633,0
2.7694892272340392,1.8681281059259411,0
3.282708963038336,3.226930470911342,0
3.337166012704583,2.367439594859456,0
1.0494025703891485,2.7660740783481783,0
1.8152640417894235,3.2379547512162588,0
1.5402949976504339,3.6170318476512113,0
2.607124654646059,4.780348530758404,0
1.872713252938539,1.7495163586414917,0
3.6322881097594415,1.6665958391559337,0
2.7675974921413906,3.8047258931332517,0
3.9050951050003926,3.6818609109079814,0
1.0191047335908319,1.8553581940345345,0
3.1565393830388504,2.008502312351048,0
2.8279625122049707,1.3033362205062038,0
3.461473111238813,2.031570228996947,0
2.359655895371736,3.289254961310667,0
1.9985041651339734,2.573328141110868,0
4.420395650627539,4.2284905334759655,0
3.9693505432228893,2.999844966180592,0
3.891476397513939,3.2778675677743148,0
3.219857126099169,3.7362144861816646,0
4.045986078192436,3.8265357542229097,0
2.9750120334199592,3.351306680855439,0
2.684413787746935,2.276091095535358,0
2.627034070311423,2.544942163533601,0
0.744281763582697,2.5088992954085687,0
1.9886656364316637,2.5294327412482946,0
2.874141756184086,3.5957157850606793,0
5.489256384792332,2.1534404351282483,0
3.2271201857658407,1.725921763546986,0
2.153713516342158,2.409269227948557,0
2.615964811888518,1.363668110174407,0
1.082372107904176,1.2751144020715333,0
2.474790146883529,1.1004093419110113,0
2.0949100991001552,1.7331302071764227,0
3.325658887348139,2.596716669085522,0
1.8148089619740206,2.0786190596454666,0
1.995877472726696,2.327533573763048,0
2.7070752083050094,3.9775970418118973,0
4.262653216852569,2.9043698030742915,0
1.8862833260446283,4.318612491060475,0
2.1262180385091036,1.290449931379337,0
3.760659158799431,2.659169010340928,0
3.1214823393275024,2.555763475879401,0
3.7803572826296747,5.089077711371783,0
4.2255308665877225,0.9637781627751845,0
3.978380770401344,3.6583734955668525,0
3.4991880262366184,3.677361529124323,0
1.4456380093381755,4.242432340937616,0
3.3416176963213675,3.385750890438618,0
2.535755323753486,3.4766284052369816,0
4.804159355786851,2.4463563634554566,0
3.959555924990692,1.8397243385437867,0
4.483593981963077,3.689723695817195,0
3.9371512253580496,2.6034724792325146,0
2.3740213027594654,3.24014908797939,0
2.0178792918834185,3.3286406191646614,0
3.880698253011479,1.9681918223896777,0
4.090482295259189,2.7115077557998823,0
3.7072271224982054,3.39225959875557,0
2.720811533325983,3.191261448486684,0
3.310724185800293,2.903378532491226,0
2.1854084988218077,2.9812987683891428,0
2.6190662521758847,2.726729678175761,0
2.52756594779314,2.440590430554609,0
3.3235817937627914,3.106232694621015,0
3.573672895314137,3.7902696635657107,0
4.149712475410359,1.919136133758678,0
2.8108162746949783,2.1942064280574716,0
1.79599314976761,1.7419057676091487,0
2.972242054253588,3.8805796397452625,0
3.116085739039784,3.708603995065758,0
1.9568487825816403,2.648666346962079,0
2.363127734690614,4.1522677536909995,0
2.5793640209342636,3.9895267981896607,0
2.5392807816669998,3.5352558653652846,0
1.3569102420809833,4.607664227311298,0
3.629434143767649,3.392442499216527,0
3.990244376333593,3.798791341919766,0
2.294602921025497,4.123296310057388,0
4.08647626591636,3.7764723812148664,0
2.322158544055645,3.282054119202067,0
2.281253827407369,3.6096804084761733,0
2.538500498788038,3.3722417546275003,0
2.1305653764629753,3.6105645219232088,0
3.9472935482832,3.7842579729700647,0
3.2615894809677344,1.1937984219170854,0
2.007180925652152,2.766759252053366,0
2.8363231320854245,2.761978459225214,0
3.736966022781139,3.6951753642865333,0
3.0954527024155887,4.430457488983163,0
2.7256251212689695,2.934737172333622,0
3.594269228479184,4.061582593090693,0
2.1250202373564635,1.3224445071463968,0
1.9119093928856152,2.9169464382166517,0
1.5159370754401325,2.601540562874433,0
2.4555386544230444,3.17820456401783,0
2.8326318662429815,2.304372824943495,0
3.43710769330206,1.4907125646438313,0
2.7651186793516622,3.33150262625509,0
2.506713352104102,2.996403703227554,0
3.809363279964403,2.6285289151380073,0
1.6201939545114359,2.5156717374855155,0
2.170121422174647,2.5844942426233497,0
2.3271037579648226,2.414855046288807,0
4.044038759253423,2.992525158080623,0
2.849481339836154,2.3361314543876346,0
2.451352730136478,4.620362936480925,0
2.058896655299935,3.9831632309656255,0
2.9647852789152216,2.489195951714489,0
2.5228118403492124,3.233849678928584,0
4.447075224292668,3.0948182810847675,0
0.5131282425839037,4.3213312404490924,0
2.915300045416872,3.9167743886022333,0
3.7866579449827937,1.6929545645987272,0
2.3477694727648335,1.9164240992778765,0
1.4985864411715826,4.023727005514003,0
3.009476575744537,2.9241644437433734,0
2.4479373945229903,3.6042354119633297,0
4.297348197494329,2.4116699864762854,0
4.363514044747274,3.177962431687376,0
3.8628512632465046,4.282654833300394,0
4.21485288235568,2.991506717356502,0
4.334044301053975,3.7484731366549138,0
2.9171235224525445,3.8139437419669173,0
2.527771954794509,4.612694074940042,0
3.6768223069194708,4.144873366145927,0
3.8819023780396504,2.476255328605879,0
2.6430048915117594,4.998007606920618,0
4.530931503658502,3.286917901183889,0
2.903467235887591,2.2073301038120894,0
0.446876609438541,2.597569221302076,0
4.742836862062861,2.7331641374880657,0
3.327991566378975,1.5747215813768152,0
3.338597243331594,2.406387073399969,0
2.305282022991197,3.2724455855985655,0
4.259372355584797,2.6694916260559043,0
1.0756790531860991,2.6042939829230964,0
4.815602767317479,2.642660704169115,0
2.8978603746825566,1.8573212927466773,0
3.475547024556807,3.2250810638704337,0
2.1269605946622097,2.0743808956509278,0
4.884156726074144,1.9853597626765038,0
3.1374265636933987,2.4839442286066715,0
3.0158838440102875,3.105742667116193,0
2.9463659585842494,3.2285621855030953,0
2.3318417392328548,2.2604451477125846,0
3.8277962782672104,0.8121467771142385,0
2.318137078320105,2.385185385027103,0
1.4722487010865246,1.6618178744536787,0
3.3986414933747016,1.3736349223289919,0
3.3101105755345595,2.494236423031151,0
1.6900497516978037,3.3563813204056454,0
2.6707397498918617,2.446232811201858,0
3.0682182231564936,4.00619934218124,0
2.3011885116757935,3.722115348705539,0
2.2450082053980362,3.9042836251693793,0
4.247641353615968,1.2974093263339614,0
2.28974265708329,3.0039991038216067,0
3.1452013162548553,2.9252907962554433,0
3.69004613968913,2.2790807372580693,0
3.5940112068295393,2.6092488572396304,0
1.353895430552136,2.4818632691023064,0
2.8988441460229852,2.9769990722854063,0
2.3158076431709254,6.271472408476669,0
3.1912218868518276,4.644859715369428,0
4.85422708521975,2.665085565802981,0
3.571273354209574,3.328868991343596,0
5.092947107175814,3.759835035605545,0
2.5558333912027305,2.4040504466612793,0
3.4743256572328587,3.101301718512656,0
2.3134744524696353,2.1472109332258187,0
3.895837662693938,3.0463888892196436,0
3.392277460061624,4.0620382395139885,0
3.6597111582638675,3.3171547770567393,0
2.1608461625197233,5.466821115818325,0
3.359147562822744,3.063246648444255,0
2.968550398915717,2.7629910340183055,0
2.9237006962081646,2.809717608944925,0
4.123167089146569,3.4319980661875507,0
2.864281899628494,3.4965150511398484,0
2.7016688575133156,2.944815662651541,0
2.344231740858623,1.1594864569325931,0
2.894705456395324,5.223632183373635,0
2.531358751405866,2.612542733327115,0
3.69245831306268,3.3791142777548937,0
2.728049330516362,1.2611972661766149,0
2.123866969790532,3.0827580756678845,0
2.6368688596437173,3.930461171912213,0
2.830752289343035,4.269802201502751,0
2.1937250307102363,2.9258505894657603,0
2.479467513889861,3.474907564767233,0
0.5211886928101852,3.665617460224408,0
1.274379500723048,2.6714801681618723,0
4.092892280451782,3.3598350210826586,0
3.3983299814619743,4.662597652100677,0
3.580520107325087,2.3247521014842567,0
2.3015327407558703,2.9009749240486555,0
3.6433572452353196,2.264361937679662,0
3.3186634630633995,2.758557099330757,0
3.80118345206083,2.8108144222588143,0
2.9040295497726336,2.011114125460252,0
4.6082980364272474,4.650644261387999,0
4.719131072543882,0.7712936712338339,0
3.7033854392200034,3.530081174459239,0
2.3489326682886658,2.6752355758947637,0
2.0406887255186,3.1845810057067654,0
2.663495325424561,1.9424263655032619,0
2.255739861554824,3.780112002934776,0
2.567739600808743,0.392772015559153,0
3.785766490739593,2.2691920698500034,0
2.147492270161398,4.098613098604989,0
3.2866712735180896,2.9862730154658643,0
3.939491566397669,2.5025843059397883,0
1.7318150503929421,3.3600142311145755,0
2.9445411222195657,3.4298739581831796,0
1.8920068300146815,2.505019825045865,0
1.3749303663962977,2.8847049284712774,0
3.1788954714645064,2.772566172201026,0
4.125077995968627,1.7142215601695157,0
1.817796529412404,3.520602942404449,0
2.7069037618876366,2.9636378191829618,0
4.856450942858614,4.235410244791307,0
2.0431478575216127,2.7283552332562206,0
4.17555088685504,5.0513191881580575,0
2.756915471031269,3.287828741022147,0
1.732087381684765,2.225370650246319,0
1.7818844549870323,3.5215738198074265,0
3.754794206418806,0.876136166895154,0
2.1567389281354687,2.223598829508762,0
3.637292396455834,2.652108889432843,0
3.9803792795286297,1.6316573072143692,0
2.088699201697734,2.7057392256322994,0
1.5524342648749834,3.0913351605478296,0
3.8895210721745466,3.7873083842535022,0
3.1054902922601246,2.9643387381463255,0
3.535534079945616,0.7511371251271397,0
3.142949985553792,3.5021266313586286,0
1.227526323450599,4.2663837371990105,0
3.5982857674354514,5.328393053337556,0
2.603563872529601,4.1512397609483624,0
1.9317623711036032,2.6981563306829486,0
3.7293289264851572,3.6063276642533926,0
3.2889742773015986,2.7924244264191174,0
2.610718367345471,2.189561405386979,0
2.3130772044745314,3.825145100690737,0
3.5009255886964596,2.8017939323916385,0
4.350384498656547,0.7570222023346287,0
1.24706407191971,3.202401009696727,0
2.070501461571504,3.4442675400201512,0
5.8339137330336115,1.684755554692897,0
2.576008352045087,3.5865791851683806,0
3.6005143676154896,4.332134329570259,0
1.856069378759101,1.828684973296749,0
3.4639670785539693,3.1086985717956126,0
2.560204083958625,2.2999425622773724,0
