x,y,class
-0.41553684791155576,1.0079060984929333,1
0.8297976952292808,-0.22237744439439364,0
-0.24205462954906876,0.9925135451837458,1
0.5087330958003378,0.03935109410764594,0
-0.8008635694276494,0.22417128303060094,1
-0.9974608882090427,-0.22144226148456014,1
-0.6368782109592672,0.7107676331392131,0
-0.1879708420001799,0.039382599808459234,1
-0.8428845800089312,0.6955970767041216,0
-0.010134850685278505,-0.0011168175426011923,1
-0.1786161131354184,0.27276609993361245,1
-0.4535153017403621,-0.09632906522457872,1
-0.9645779286135395,0.021784012450946938,1
-0.6806667018821412,0.2152995116421644,1
-0.34406958409386484,0.6576067114064063,0
0.227004353295678,-0.49355332092746185,0
-0.027295494358065782,0.5217893241811682,1
0.05539257275054328,-0.7878139945337514,1
0.8274699319922065,-0.84771967957384,1
-0.6837340300873518,-0.02720300808509679,1
0.9373594670481975,0.3473563077211769,0
-0.3222278463488142,0.7103298252908411,1
0.5604161392540856,0.7415577776324802,1
-0.14771579827844628,-0.35396056863249103,1
0.7023486305561848,-0.2907194679242095,0
-0.04141358017780113,0.050727055948102694,1
0.4853905619550106,-0.566628857096427,1
0.7197614253627574,-0.6786337999620351,1
-0.009772937188502445,0.6505543909616612,0
-0.10705794132898583,0.2578350870035643,1
0.014378790030691813,0.767180683289286,1
-0.205419283893996,-0.002802346488750874,1
-1.188731037872759,-0.22307031353261503,1
-0.9327671132350206,-0.3740732814009734,1
-0.9276554425987072,0.4025477147872807,1
0.6517092564658882,0.5656526662479162,1
-0.6803497059073503,0.8346609472130739,0
-0.9349533736050455,0.048606096874740726,1
-0.41655350679977404,-0.14278269836244767,1
0.7030357992412125,-0.7273269057568127,1
-0.4079462563183297,-0.9725953599055136,1
0.5678911472851677,-0.7904135205507408,1
0.4192756153453811,-0.07511402858961526,1
0.7314433178383681,0.6678285478126313,1
0.38379522656960086,0.2880837622975409,1
-1.0337510861165273,-0.3594563891995028,1
-0.6734885170313619,0.33326989746880076,1
0.6158695422079423,-0.7149314466199639,1
0.6152133379102639,-0.3296878252800061,0
0.002463633684720034,0.3400430204274265,1
0.2883345615262882,-0.5656272906071814,0
-0.23487597668818602,-0.053615270409729465,1
0.9856641349979796,-0.22653524293668817,0
-0.010655497480326591,-0.028365045775729982,0
-1.0482833250256662,0.3512796290411966,1
0.4328691236704576,0.9263861205158974,1
-0.7007075295724723,-0.7491296102906042,0
-0.22027011991847903,-0.2602194640025818,0
-0.04831983993106112,-0.10211636022861847,1
-1.0009143720727753,0.43809992568782374,1
0.800808328205599,0.09060419375100928,0
0.040049926801577755,0.5371771241514711,1
0.5211951672615088,-0.36295428816595776,0
-0.6391684239089237,-0.10297071577959982,1
-0.2758266344376865,0.6908009737450401,1
-0.18069644707377552,-0.9113127210536743,1
-1.0293631781131143,0.3151488317290858,1
-0.8786565639091528,-0.30921294773675206,1
0.15237842089026915,-0.22147632724274186,1
1.1903857184282893,-0.4115187273820843,0
0.5960400575404105,0.8040257580717243,1
-0.031527200908184436,-0.4988832068697979,1
-0.09617868301621092,-0.058211100217425635,1
-0.5054684830826853,0.8291117390225831,1
0.43598349729560953,-0.07719730857181248,0
-0.21935232503575824,-0.3409720378707578,1
-0.9654055150032516,0.24855693138518847,1
-0.934390954285801,0.5560995581220267,0
0.2716159841501023,-0.055633236631859075,0
0.19214483496490026,-0.13842082218899568,1
0.7809690765358928,-0.9366929847372181,1
-0.1884434781740717,-0.7818934627251496,1
-0.5909282749168564,-0.6052621990968188,0
-0.0870467318263216,-0.7432734772126613,1
0.3177402148199371,-0.6143471406301071,0
-0.4332670249141378,-0.22172875231177705,1
0.26962335565876067,1.0200567088133141,0
0.33587549847413434,-0.3086256293200748,1
-1.078039089902612,-0.16602447268941783,1
-0.08183819658221698,0.31369414797652584,0
0.10786051064180102,-1.1245621289963925,0
0.1295759883531284,-0.055037471372974996,1
-0.2614255911170939,0.17724532997180542,1
-0.4216643434384209,0.00022327741764407993,1
-0.4168748052981185,0.7644032723038249,1
